City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
396,Port Lincoln,AU,2022-05-22 03:11:07,-34.7333,135.8667,64.27,61,74,12.73
397,Uni,RU,2022-05-22 03:11:07,57.7535,51.4923,32.7,77,100,10.49
398,Peto,MX,2022-05-22 03:11:08,20.1333,-88.9167,81.0,77,91,7.09
399,Port Shepstone,ZA,2022-05-22 03:11:08,-30.7414,30.455,63.73,76,100,17.81
400,Vrangel,RU,2022-05-22 03:06:15,42.7297,133.0839,58.95,72,9,5.48
401,Novobataysk,RU,2022-05-22 03:11:09,46.8981,39.7819,59.81,67,96,18.7
402,Canaries,ES,2022-05-22 03:11:09,28.0,-15.5,60.76,68,20,18.41
403,Kailua,US,2022-05-22 03:11:10,21.4022,-157.7394,85.98,73,20,10.36
404,Touros,BR,2022-05-22 03:08:34,-5.1989,-35.4608,75.34,89,3,9.98
405,Colesberg,ZA,2022-05-22 03:11:10,-30.72,25.0972,44.08,90,3,6.6
406,La Carlota,PH,2022-05-22 03:11:11,10.4233,122.9208,87.13,64,95,6.82
407,Daru,PG,2022-05-22 03:11:11,-9.0763,143.2092,83.64,70,99,10.69
408,Jiangyou,CN,2022-05-22 03:11:11,31.7667,104.7167,74.23,57,99,4.45
409,Eydhafushi,MV,2022-05-22 03:11:12,5.1033,73.0708,82.99,77,59,14.58
410,Bendigo,AU,2022-05-22 03:07:30,-36.7667,144.2833,67.86,42,0,0.27
411,Kruisfontein,ZA,2022-05-22 03:11:12,-34.0033,24.7314,47.88,88,2,3.36
412,Umm Lajj,SA,2022-05-22 03:10:21,25.0213,37.2685,79.48,66,0,10.27
413,Kabalo,CD,2022-05-22 03:11:13,-6.05,26.9167,67.89,81,77,1.25
414,Khani,GE,2022-05-22 03:11:13,41.9563,42.9566,44.17,63,0,6.11
415,Waddan,LY,2022-05-22 03:11:14,29.1614,16.139,62.74,36,0,5.86
416,Nishihara,JP,2022-05-22 03:11:14,26.1842,127.7558,80.26,77,40,13.8
417,Ambovombe,MG,2022-05-22 03:11:15,-25.1667,46.0833,64.62,63,2,4.68
418,Atambua,ID,2022-05-22 03:11:15,-9.1061,124.8925,84.69,50,17,2.71
419,Chivay,PE,2022-05-22 03:12:16,-15.6383,-71.6011,42.21,56,100,4.21
420,Karpathos,GR,2022-05-22 03:12:16,35.507,27.2132,66.16,82,62,25.32
421,Faanui,PF,2022-05-22 03:12:17,-16.4833,-151.75,80.87,70,11,10.49
422,Mandalgovi,MN,2022-05-22 03:12:17,45.7625,106.2708,64.98,35,89,22.77
423,Colonia,DE,2022-05-22 03:11:05,50.9333,6.95,53.96,85,75,1.14
424,Pacific Grove,US,2022-05-22 03:08:27,36.6177,-121.9166,59.81,81,0,8.05
425,Heze,CN,2022-05-22 03:12:18,35.2431,115.4411,90.3,23,100,14.56
426,Chekmagush,RU,2022-05-22 03:12:19,55.1319,54.6556,37.54,92,100,12.66
427,Oranjemund,NA,2022-05-22 03:12:19,-28.55,16.4333,51.08,84,6,5.03
428,Sorong,ID,2022-05-22 03:12:19,-0.8833,131.25,82.78,73,97,2.21
429,Bouar,CF,2022-05-22 03:12:20,5.934,15.596,66.74,91,100,2.91
430,Aksarka,RU,2022-05-22 03:12:20,66.5606,67.7975,32.72,73,100,17.36
431,Dongying,CN,2022-05-22 03:12:21,37.4564,118.4856,92.21,17,0,8.84
432,Mawlaik,MM,2022-05-22 03:12:21,23.6333,94.4167,93.24,44,19,0.96
433,Matay,EG,2022-05-22 03:12:21,28.419,30.7792,66.02,37,0,5.97
434,Skjervoy,NO,2022-05-22 03:12:22,70.0311,20.9714,42.8,82,89,3.0
435,Olden,NO,2022-05-22 03:12:22,61.8364,6.8064,48.94,97,100,4.94
436,Cortez,US,2022-05-22 03:12:23,37.3489,-108.5859,59.76,25,100,4.61
437,Gunjur,GM,2022-05-22 03:12:23,13.2019,-16.7339,71.67,88,75,9.22
438,Guiyang,CN,2022-05-22 03:12:24,26.5833,106.7167,55.35,96,100,5.26
439,Sabzevar,IR,2022-05-22 03:12:24,36.2126,57.6819,57.02,50,10,10.33
440,Srednekolymsk,RU,2022-05-22 03:12:25,67.45,153.6833,57.31,42,100,14.58
441,Saint-Francois,FR,2022-05-22 03:12:25,46.4154,3.9054,60.24,77,0,2.3
442,Lahij,YE,2022-05-22 03:12:26,13.1667,44.5833,85.15,25,69,0.54
443,Honiara,SB,2022-05-22 03:12:30,-9.4333,159.95,85.87,67,23,5.32
444,Fort Nelson,CA,2022-05-22 03:12:31,58.8053,-122.7002,59.13,42,100,5.17
445,Hobyo,SO,2022-05-22 03:12:31,5.3505,48.5268,79.65,78,67,16.96
446,Upata,VE,2022-05-22 03:12:31,8.0086,-62.3989,76.19,79,83,6.4
447,La Baule-Escoublac,FR,2022-05-22 03:12:32,47.2922,-2.364,60.46,81,0,5.75
448,Husavik,IS,2022-05-22 03:12:32,66.0449,-17.3389,39.18,98,100,10.65
449,Manzanillo,CU,2022-05-22 03:12:33,20.3433,-77.1167,77.65,84,100,6.17
450,Ayolas,PY,2022-05-22 03:08:01,-27.4,-56.9,53.6,88,54,4.21
451,Kenai,US,2022-05-22 03:08:36,60.5544,-151.2583,65.03,18,0,16.11
452,Katobu,ID,2022-05-22 03:12:33,-4.9408,122.5276,87.21,58,27,7.18
453,Vao,NC,2022-05-22 03:12:34,-22.6667,167.4833,73.83,86,83,25.52
454,Orocue,CO,2022-05-22 03:12:34,4.7912,-71.3354,74.64,88,75,3.8
455,Lompoc,US,2022-05-22 03:12:35,34.6391,-120.4579,62.02,80,0,8.05
456,Gimli,CA,2022-05-22 03:12:35,50.6336,-96.9907,37.74,73,67,2.28
457,Tual,ID,2022-05-22 03:12:35,-5.6667,132.75,82.06,77,100,17.56
458,Tagusao,PH,2022-05-22 03:12:36,9.1924,117.8141,85.05,69,96,2.39
459,Kuytun,RU,2022-05-22 03:12:36,54.3419,101.5036,66.11,40,93,10.56
460,Zhifang,CN,2022-05-22 03:12:37,30.35,114.3167,77.34,60,100,5.61
461,Bubaque,GW,2022-05-22 03:12:37,11.2833,-15.8333,78.19,77,100,9.82
462,Axim,GH,2022-05-22 03:12:38,4.8699,-2.2405,74.7,94,100,2.95
463,Iquique,CL,2022-05-22 03:10:07,-20.2208,-70.1431,62.64,79,52,0.96
464,Sitka,US,2022-05-22 03:12:38,57.0531,-135.33,57.09,58,0,0.0
465,Hvolsvollur,IS,2022-05-22 03:13:39,63.7533,-20.2243,46.72,75,21,13.22
466,Lasa,IT,2022-05-22 03:13:39,46.6166,10.7002,55.36,70,10,5.37
467,Venice,US,2022-05-22 03:12:59,27.0998,-82.4543,79.99,83,100,6.91
468,Tottori,JP,2022-05-22 03:11:31,35.5,134.2333,71.22,52,0,4.72
469,Quiindy,PY,2022-05-22 03:13:40,-25.9667,-57.2667,52.84,88,24,4.27
470,Port Keats,AU,2022-05-22 03:13:40,-14.25,129.55,90.86,32,0,8.16
471,Dekar,BW,2022-05-22 03:11:18,-21.5333,21.9333,42.87,78,0,6.62
472,Qasigiannguit,GL,2022-05-22 03:13:41,68.8193,-51.1922,35.85,82,100,6.93
473,Iqaluit,CA,2022-05-22 03:13:24,63.7506,-68.5145,32.7,86,100,23.0
474,Leshan,CN,2022-05-22 03:13:41,29.5623,103.7639,67.1,80,99,3.15
475,Barcelos,PT,2022-05-22 03:13:42,41.5388,-8.6151,62.85,95,96,1.74
476,Funadhoo,MV,2022-05-22 03:13:42,6.15,73.2667,83.08,77,64,15.14
477,Geraldton,AU,2022-05-22 03:10:24,-28.7667,114.6,79.21,50,12,21.85
478,Codrington,AU,2022-05-22 03:13:43,-38.2667,141.9667,59.49,57,5,5.95
479,Manavalakurichi,IN,2022-05-22 03:13:43,8.1333,77.3,81.88,79,39,16.37
480,Cairns,AU,2022-05-22 03:12:34,-16.9167,145.7667,86.07,69,75,10.36
481,Tazovskiy,RU,2022-05-22 03:13:44,67.4667,78.7,34.0,95,100,3.89
482,Paamiut,GL,2022-05-22 03:13:44,61.994,-49.6678,40.17,77,100,35.81
483,Peshkopi,AL,2022-05-22 03:13:45,41.685,20.4289,61.54,74,86,3.2
484,Rio Grande,BR,2022-05-22 03:13:45,-32.035,-52.0986,46.94,79,100,6.6
485,Caborca,MX,2022-05-22 03:13:46,30.5838,-111.101,76.6,24,7,11.21
486,Demyanovo,RU,2022-05-22 03:13:46,60.3511,47.0842,32.0,86,100,9.64
487,Kahului,US,2022-05-22 03:11:42,20.8947,-156.47,84.22,48,20,18.41
488,Comodoro Rivadavia,AR,2022-05-22 03:09:11,-45.8667,-67.5,44.46,100,0,0.0
489,Gat,IL,2022-05-22 03:11:03,31.61,34.7642,69.4,100,90,7.52
490,Clarence Town,AU,2022-05-22 03:13:47,-32.5833,151.7833,60.85,85,100,6.04
491,Kyra,RU,2022-05-22 03:13:47,49.5776,111.9753,67.55,26,88,14.9
492,Muravlenko,RU,2022-05-22 03:13:48,63.7898,74.523,44.26,63,100,16.35
493,Inuvik,CA,2022-05-22 03:13:48,68.3499,-133.7218,36.18,60,97,7.87
494,Talara,PE,2022-05-22 03:13:49,-4.5772,-81.2719,67.19,86,95,13.31
495,Reutte,AT,2022-05-22 03:13:49,47.4833,10.7167,51.39,93,2,3.91
496,Khandbari,NP,2022-05-22 03:13:50,27.3747,87.2039,77.18,56,82,0.85
497,Kaitong,CN,2022-05-22 03:13:50,44.8135,123.15,75.7,24,34,5.95
498,Waingapu,ID,2022-05-22 03:13:51,-9.6567,120.2641,86.22,61,14,14.0
499,Oytal,KZ,2022-05-22 03:13:51,42.9057,73.2697,56.57,85,96,7.87
500,Mount Isa,AU,2022-05-22 03:13:52,-20.7333,139.5,76.77,47,40,9.22
501,Necochea,AR,2022-05-22 03:13:52,-38.5473,-58.7368,49.28,72,0,4.54
502,Poros,GR,2022-05-22 03:13:52,37.4994,23.4536,66.74,54,22,6.15
503,Itabira,BR,2022-05-22 03:11:57,-19.6192,-43.2269,49.69,91,0,1.83
504,Bathurst,AU,2022-05-22 03:13:53,-33.4166,149.5806,64.83,69,87,1.99
505,Padang,ID,2022-05-22 03:13:53,-0.9492,100.3543,86.05,70,74,3.09
506,Mainpuri,IN,2022-05-22 03:13:54,27.2333,79.0167,95.94,21,1,11.9
507,Riverton,US,2022-05-22 03:13:54,40.5219,-111.9391,57.43,32,0,6.91
508,Batsfjord,NO,2022-05-22 03:13:55,70.6345,29.7185,40.93,93,100,8.05
509,Wexford,IE,2022-05-22 03:13:55,52.3342,-6.4575,56.21,96,100,14.88
510,Malinovoye Ozero,RU,2022-05-22 03:14:55,51.6753,79.7825,71.4,42,100,4.47
511,Maniitsoq,GL,2022-05-22 03:14:56,65.4167,-52.9,37.53,82,100,27.6
512,Nemuro,JP,2022-05-22 03:14:56,43.3236,145.575,52.38,94,92,11.59
513,Berlevag,NO,2022-05-22 03:12:43,70.8578,29.0864,40.95,87,100,5.75
514,Jizan,SA,2022-05-22 03:14:57,17.3333,42.6667,84.47,50,7,7.38
515,La Rioja,ES,2022-05-22 03:14:57,42.25,-2.5,60.58,45,100,6.85
516,Luwingu,ZM,2022-05-22 03:14:58,-10.2621,29.9271,58.78,81,64,1.01
517,Nabire,ID,2022-05-22 03:14:58,-3.3667,135.4833,84.11,71,99,3.4
518,Medea,DZ,2022-05-22 03:14:58,36.2642,2.7539,66.27,33,6,7.67
519,Mitsamiouli,KM,2022-05-22 03:14:59,-11.3847,43.2844,78.8,74,64,5.64
520,Osypenko,UA,2022-05-22 03:14:59,46.9136,36.8253,55.78,85,100,15.05
521,Strezhevoy,RU,2022-05-22 03:15:00,60.7333,77.5889,55.58,55,100,14.54
522,Chimoio,MZ,2022-05-22 03:15:00,-19.1164,33.4833,64.26,100,75,2.04
523,Oistins,BB,2022-05-22 03:15:00,13.0667,-59.5333,80.69,78,40,20.71
524,San Pedro,PH,2022-05-22 03:15:01,14.35,121.0167,88.32,73,96,1.32
525,Svetlaya,RU,2022-05-22 03:15:01,46.5389,138.3297,52.23,83,100,5.35
526,Deniliquin,AU,2022-05-22 03:15:02,-35.5333,144.9667,65.7,42,0,6.33
527,Minas,UY,2022-05-22 03:15:02,-34.3759,-55.2377,47.26,91,0,3.89
528,Tabuk,PH,2022-05-22 03:15:03,17.4189,121.4443,85.08,69,75,4.88
529,Cabano,PH,2022-05-22 03:15:03,10.5869,122.7002,85.08,69,100,7.76
530,Dovolnoye,RU,2022-05-22 03:15:04,54.4958,79.6671,69.78,41,100,17.22
531,Xanlar,AZ,2022-05-22 03:15:05,40.5869,46.3158,53.11,58,20,6.91
532,Richards Bay,ZA,2022-05-22 03:13:35,-28.783,32.0377,62.26,83,100,20.92
533,Male,MV,2022-05-22 03:15:06,4.1748,73.5089,83.03,77,87,13.18
534,Bud,US,2022-05-22 03:15:07,39.447,-86.1758,67.98,96,91,13.06
535,Palora,EC,2022-05-22 03:15:07,-1.7,-77.9333,64.33,98,26,2.37
536,Keffi,NG,2022-05-22 03:15:08,8.8486,7.8736,75.09,83,99,3.04
537,Pitimbu,BR,2022-05-22 03:15:08,-7.4706,-34.8086,75.79,88,100,12.95
538,Powell River,CA,2022-05-22 03:11:15,49.8496,-124.5361,65.08,53,17,1.07
539,Santa Cruz,BO,2022-05-22 03:14:51,-17.8,-63.1667,69.26,68,75,5.75
540,Bainbridge,US,2022-05-22 03:13:52,47.6262,-122.5212,64.22,53,0,5.01
541,Cockburn Town,TC,2022-05-22 03:15:09,21.4612,-71.1419,79.45,82,100,18.3
542,Port Hardy,CA,2022-05-22 03:15:10,50.6996,-127.4199,53.78,82,20,5.75
543,Bardiyah,LY,2022-05-22 03:15:10,31.7561,25.0865,63.7,81,0,21.94
544,Tungor,RU,2022-05-22 03:15:11,53.3808,142.9564,36.46,98,100,1.43
545,Zlobin,HR,2022-05-22 03:15:11,45.2924,14.6541,57.61,88,0,3.44
546,Ampanihy,MG,2022-05-22 03:15:12,-24.7,44.75,64.65,57,3,3.6
547,Dwarka,IN,2022-05-22 03:15:12,22.2394,68.9678,83.55,76,34,23.87
548,Arrecife,ES,2022-05-22 03:15:12,28.963,-13.5477,66.18,77,0,11.5
549,General Roca,AR,2022-05-22 03:15:13,-39.0333,-67.5833,50.63,32,96,6.33
550,Manicore,BR,2022-05-22 03:15:13,-5.8092,-61.3003,71.55,100,0,1.14
551,Rio Gallegos,AR,2022-05-22 03:15:14,-51.6226,-69.2181,37.45,81,0,16.11
552,Muncar,ID,2022-05-22 03:15:14,-8.4333,114.3333,84.61,66,23,5.59
553,Gilgit,PK,2022-05-22 03:15:14,35.9221,74.3087,61.9,76,100,1.88
554,Oromocto,CA,2022-05-22 03:15:15,45.8351,-66.4792,55.33,99,100,10.36
555,Harper,LR,2022-05-22 03:15:16,4.375,-7.7169,76.19,87,100,7.45
556,Dicabisagan,PH,2022-05-22 03:15:17,17.0818,122.4157,84.0,73,100,1.9
557,Mount Gambier,AU,2022-05-22 03:11:32,-37.8333,140.7667,62.06,51,1,4.21
558,Faro,PT,2022-05-22 03:15:17,37.0194,-7.9322,64.18,82,40,13.8
559,Mindelo,CV,2022-05-22 03:16:18,16.8901,-24.9804,72.95,68,75,12.66
560,Chadan,RU,2022-05-22 03:16:18,51.2833,91.5833,70.56,29,96,4.9
561,Taltal,CL,2022-05-22 03:16:18,-25.4,-70.4833,59.76,82,17,3.49
562,Kang,BW,2022-05-22 03:16:19,-23.6752,22.7876,40.35,75,0,6.93
563,Mehamn,NO,2022-05-22 03:16:19,71.0357,27.8492,40.91,96,100,6.89
564,Taman,RU,2022-05-22 03:16:20,45.2117,36.7161,57.43,82,59,20.49
565,Pailon,BO,2022-05-22 03:16:20,-17.65,-62.75,70.7,77,7,3.51
566,Dubuque,US,2022-05-22 03:16:21,42.4833,-90.8668,54.19,57,100,4.61
567,Halifax,CA,2022-05-22 03:15:15,44.6453,-63.5724,52.52,88,85,5.99
568,Tarnow,PL,2022-05-22 03:16:21,50.0138,20.987,53.53,87,23,13.76
569,La Moncada,MX,2022-05-22 03:16:22,20.2667,-100.8,75.04,27,55,3.71
570,Cervo,ES,2022-05-22 03:16:22,43.6702,-7.4101,61.02,97,100,5.41
571,Abalak,RU,2022-05-22 03:16:23,58.1286,68.5944,51.13,75,100,10.71
572,Arona,ES,2022-05-22 03:16:23,28.0996,-16.681,62.13,71,0,6.91
573,Ambon,ID,2022-05-22 03:16:23,-3.6954,128.1814,89.74,66,40,3.44
574,Erdenet,MN,2022-05-22 03:16:24,49.0333,104.0833,62.58,33,59,3.89
575,Manuk Mangkaw,PH,2022-05-22 03:16:24,4.8,119.85,81.09,77,100,8.57
576,Olinda,BR,2022-05-22 03:16:25,-8.0089,-34.8553,76.73,94,75,6.91
577,Bokoro,TD,2022-05-22 03:16:25,12.3807,17.0568,85.55,35,62,2.89
578,Whitehorse,CA,2022-05-22 03:13:14,60.7161,-135.0538,61.11,30,37,3.0
579,Yazykovo,RU,2022-05-22 03:16:26,55.2199,56.1353,36.63,95,95,11.83
580,Tocopilla,CL,2022-05-22 03:16:26,-22.092,-70.1979,65.53,67,62,7.81
581,Andros Town,BS,2022-05-22 03:16:26,24.7,-77.7667,80.56,87,41,16.28
582,Bandarban,BD,2022-05-22 03:16:27,22.1965,92.2262,87.51,56,56,4.97
583,Almaznyy,RU,2022-05-22 03:16:27,48.0448,40.045,52.68,95,100,19.15
584,Surab,PK,2022-05-22 03:16:28,28.4914,66.2585,75.78,7,0,3.78
585,Augusto Correa,BR,2022-05-22 03:16:28,-1.0217,-46.635,71.46,97,12,1.7
586,San Jose Acatempa,GT,2022-05-22 03:16:29,14.2653,-90.1269,64.63,95,96,2.21
587,Buala,SB,2022-05-22 03:16:29,-8.145,159.5921,85.95,63,18,4.16
588,Bogorodskoye,RU,2022-05-22 03:16:30,56.55,37.8833,34.25,70,25,9.53
589,Santiago Del Estero,AR,2022-05-22 03:16:30,-27.7951,-64.2615,58.6,45,61,5.66
590,San Buenaventura,MX,2022-05-22 03:13:06,27.0833,-101.5333,96.48,28,0,7.09
591,Santa Maria Da Vitoria,BR,2022-05-22 03:16:31,-13.3947,-44.1886,65.19,51,6,2.44
592,Umkomaas,ZA,2022-05-22 03:16:31,-30.2067,30.7978,59.59,84,100,19.6
593,Caloundra,AU,2022-05-22 03:13:03,-26.8,153.1333,65.89,93,95,4.0
594,Kavieng,PG,2022-05-22 03:16:32,-2.5744,150.7967,85.23,64,96,13.53
595,Las Choapas,MX,2022-05-22 03:16:32,17.9333,-94.0833,80.94,73,5,7.29
